,0,1
0,bf_type,0.0005747487486627256
1,bf_type,0.00043941138619480645
2,bf_type,-0.000432405738829454
3,bf_type,0.0001484735451426068
4,bf_type,0.00033785137555313
5,bf_type,-0.00019630027156332082
6,bf_type,0.00035757387829792134
7,bf_type,0.0005464789907517232
8,bf_type,0.00012966520061024462
9,bf_type,0.00013212493347055363
10,bf_type,-1.4158193897258415e-05
11,bf_type,-0.00010303135934922397
12,bf_type,0.0001522318822693046
13,bf_type,9.300950372990805e-05
14,bf_type,0.00023988402955194227
15,bf_type,0.00022707711583408316
16,bf_type,0.0006273666649914653
17,bf_type,-0.0006351594158717218
18,bf_type,7.203566309854807e-05
19,bf_type,0.00011642031372791261
20,bf_type,0.000288923603332831
21,bf_type,-6.8276970898995285e-06
22,bf_type,-0.000235877802473943
23,bf_type,-0.0006781410635654871
24,bf_type,0.00010286429035294947
25,bf_type,0.00032525418643525615
26,bf_type,0.0007510545231256583
27,bf_type,0.00034298748843091556
28,bf_type,0.0006537477147811924
29,bf_type,0.00016560682200449182
30,bf_type,0.0004971152008156353
31,bf_type,0.00015552626534726734
32,bf_type,0.0005147234557596548
33,bf_type,-0.0002978869133388197
34,bf_type,-0.00010969759327241586
35,bf_type,0.0002502126489685186
36,bf_type,-4.897977167566709e-05
37,bf_type,0.0001922815077258515
38,bf_type,-0.0005042294288052634
39,bf_type,0.00015202895320673882
40,bf_type,0.00041139579021384667
41,bf_type,-0.00038298407937896434
42,bf_type,0.0006460482760780637
43,bf_type,0.00046226154966357984
44,bf_type,-0.00021446898901841328
45,bf_type,0.0002851369890401074
46,bf_type,-0.0002443371541863412
47,bf_type,0.00024111960274916168
48,bf_type,-0.00021027498842681762
49,bf_type,0.00018167461480720888
50,bf_type,-0.0002808320097889644
51,bf_type,-6.998878231908864e-05
52,bf_type,-0.0003010533239390861
53,bf_type,-0.0008251996422621868
54,bf_type,-8.25213282154401e-05
55,bf_type,-0.0005516632077761158
56,bf_type,-0.0005301550299185819
57,bf_type,0.0007742226835396761
58,bf_type,0.00014382683850675898
59,bf_type,-0.0006761147011243753
60,bf_type,4.261457759859922e-05
61,bf_type,-1.583660830806575e-05
62,bf_type,0.000330112110619705
63,bf_type,0.00035480308338781835
64,bf_type,-2.8741827096123403e-05
65,bf_type,0.0004048851924020175
66,bf_type,0.00020363794401407053
67,bf_type,0.00023026458861000515
68,bf_type,-0.00023248448918654734
69,bf_type,-0.0005345301284233139
70,bf_type,-6.661654537872333e-05
71,bf_type,-0.00022777487427427047
